hypothesis_id,family,mode,n_tx,n_ctl,rate_tx_pct,rate_ctl_pct,diff_pp,ci_lo_pp,ci_hi_pp,z,p_value
H1,A item nonresponse,web,1061.0,3800.0,0.792522431715259,0.8429017713881712,-0.05037933967291224,-0.26465035025480604,0.16389167090898157,-0.4608346480970578,0.6449172413661406
H1,A item nonresponse,paper,452.0,1965.0,2.3248895063715596,2.998534450447557,-0.6736449440759975,-1.2778709486325184,-0.06941893951947663,-2.1851824986546844,0.028875468216068814
H3,C response error,web,1061.0,3800.0,0.01695783276625882,0.022182074840815035,-0.005224242074556218,-0.026703895589442018,0.016255411440329583,-0.47670761816683926,0.633570337317692
H3,C response error,paper,452.0,1965.0,1.180053019490309,1.2677483894993737,-0.08769537000906484,-0.3921040586842188,0.21671331866608912,-0.5646452667492349,0.5723150693603138
H2,B break-off,web,1061.0,3800.0,6.938338811988115,5.123385771727274,1.814953040260841,-1.17235404557742,4.802260126099102,1.1908075924886177,0.23372912759877917
H1,A item nonresponse,web - paper (interaction),,,,,0.6232656044030853,-0.017816314085069337,1.26434752289124,1.9054946056089825,0.05671580799516137
H3,C response error,web - paper (interaction),,,,,0.08247112793450863,-0.22268883481020504,0.3876310906792223,0.5296908515199122,0.5963262919455495
